Domain,Reporter Country Code (M49),Reporter,Partner Country Code (M49),Partner,Measure,Item Code (CPC),Product,Year,Unit,Value,Unit Price (USD per t)
Detailed trade matrix,792,Türkiye,116,Cambodia,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,13000.0,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,25.25,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,579.97,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,0.09,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,0.07,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,0.14,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,7000.0,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,195000.0,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,0.0,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,0.0,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,0.0,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export quantity,111.0,Wheat,2021,t,0.0,
Detailed trade matrix,792,Türkiye,344,"China, Hong Kong SAR",Export value,111.0,Wheat,2021,USD,0.0,
Detailed trade matrix,792,Türkiye,156,"China, mainland",Export quantity,111.0,Wheat,2021,t,0.24,
Detailed trade matrix,792,Türkiye,156,"China, mainland",Export quantity,111.0,Wheat,2022,t,0.01,
Detailed trade matrix,792,Türkiye,156,"China, mainland",Export quantity,111.0,Wheat,2023,t,0.01,
Detailed trade matrix,792,Türkiye,156,"China, mainland",Export value,111.0,Wheat,2021,USD,0.0,
Detailed trade matrix,792,Türkiye,156,"China, mainland",Export value,111.0,Wheat,2022,USD,0.0,
Detailed trade matrix,792,Türkiye,156,"China, mainland",Export value,111.0,Wheat,2023,USD,0.0,
Detailed trade matrix,792,Türkiye,158,"China, Taiwan Province of",Export quantity,111.0,Wheat,2021,t,0.25,
Detailed trade matrix,792,Türkiye,158,"China, Taiwan Province of",Export value,111.0,Wheat,2021,USD,0.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,3780.27,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,4134.93,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,2626.92,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,1623.77,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,5499.44,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,6094.29,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,4944.98,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,332000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,464000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,399000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,309000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,543000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,757000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,952000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,111.0,Wheat,2017,t,535.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,111.0,Wheat,2018,t,1929.85,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,111.0,Wheat,2019,t,1893.19,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,111.0,Wheat,2020,t,698.4,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,111.0,Wheat,2021,t,7995.2,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,111.0,Wheat,2022,t,3669.8,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export quantity,111.0,Wheat,2023,t,3452.89,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,111.0,Wheat,2017,USD,188000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,111.0,Wheat,2018,USD,584000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,111.0,Wheat,2019,USD,458000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,111.0,Wheat,2020,USD,222000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,111.0,Wheat,2021,USD,2533000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,111.0,Wheat,2022,USD,1658000.0,
Detailed trade matrix,792,Türkiye,196,Cyprus,Export value,111.0,Wheat,2023,USD,1579000.0,
Detailed trade matrix,792,Türkiye,408,Democratic People's Republic of Korea,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,0.01,
Detailed trade matrix,792,Türkiye,408,Democratic People's Republic of Korea,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,0.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,8511.43,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,12504.18,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,17245.81,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,8436.16,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,17006.43,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,11467.01,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,21480.02,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,17917.19,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,1687.64,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,791000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,952000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,1402000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,654000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,1252000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,760000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,969000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,663000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,181000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,111.0,Wheat,2015,t,44.9,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,111.0,Wheat,2016,t,26.5,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,111.0,Wheat,2018,t,5.7,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,111.0,Wheat,2019,t,46.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,111.0,Wheat,2020,t,55.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,111.0,Wheat,2021,t,71.29,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,111.0,Wheat,2022,t,53.5,
Detailed trade matrix,792,Türkiye,268,Georgia,Export quantity,111.0,Wheat,2023,t,0.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,111.0,Wheat,2015,USD,26000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,111.0,Wheat,2016,USD,15000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,111.0,Wheat,2018,USD,2000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,111.0,Wheat,2019,USD,20000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,111.0,Wheat,2020,USD,19000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,111.0,Wheat,2021,USD,35000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,111.0,Wheat,2022,USD,41000.0,
Detailed trade matrix,792,Türkiye,268,Georgia,Export value,111.0,Wheat,2023,USD,0.0,
Detailed trade matrix,792,Türkiye,356,India,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,1596.0,
Detailed trade matrix,792,Türkiye,356,India,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,35765.15,
Detailed trade matrix,792,Türkiye,356,India,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,5532.03,
Detailed trade matrix,792,Türkiye,356,India,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,457.28,
Detailed trade matrix,792,Türkiye,356,India,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,0.05,
Detailed trade matrix,792,Türkiye,356,India,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,701000.0,
Detailed trade matrix,792,Türkiye,356,India,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,16115000.0,
Detailed trade matrix,792,Türkiye,356,India,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,1801000.0,
Detailed trade matrix,792,Türkiye,356,India,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,122000.0,
Detailed trade matrix,792,Türkiye,356,India,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,0.0,
Detailed trade matrix,792,Türkiye,356,India,Export quantity,111.0,Wheat,2021,t,0.29,
Detailed trade matrix,792,Türkiye,356,India,Export quantity,111.0,Wheat,2022,t,0.07,
Detailed trade matrix,792,Türkiye,356,India,Export value,111.0,Wheat,2021,USD,2000.0,
Detailed trade matrix,792,Türkiye,356,India,Export value,111.0,Wheat,2022,USD,0.0,
Detailed trade matrix,792,Türkiye,360,Indonesia,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,147.5,
Detailed trade matrix,792,Türkiye,360,Indonesia,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,57000.0,
Detailed trade matrix,792,Türkiye,360,Indonesia,Export quantity,111.0,Wheat,2020,t,149.33,
Detailed trade matrix,792,Türkiye,360,Indonesia,Export quantity,111.0,Wheat,2022,t,0.03,
Detailed trade matrix,792,Türkiye,360,Indonesia,Export quantity,111.0,Wheat,2023,t,0.0,
Detailed trade matrix,792,Türkiye,360,Indonesia,Export value,111.0,Wheat,2020,USD,34000.0,
Detailed trade matrix,792,Türkiye,360,Indonesia,Export value,111.0,Wheat,2022,USD,0.0,
Detailed trade matrix,792,Türkiye,360,Indonesia,Export value,111.0,Wheat,2023,USD,0.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,100.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,25.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,171.3,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,16000.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,3000.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,73000.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export quantity,111.0,Wheat,2015,t,864.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export quantity,111.0,Wheat,2020,t,206.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export quantity,111.0,Wheat,2021,t,15.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export quantity,111.0,Wheat,2022,t,175.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export quantity,111.0,Wheat,2023,t,3117.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export value,111.0,Wheat,2015,USD,302000.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export value,111.0,Wheat,2020,USD,80000.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export value,111.0,Wheat,2021,USD,7000.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export value,111.0,Wheat,2022,USD,110000.0,
Detailed trade matrix,792,Türkiye,364,Iran (Islamic Republic of),Export value,111.0,Wheat,2023,USD,1478000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,21395.46,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,39111.35,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,108214.44,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,52112.33,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,35859.71,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,24537.86,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,59036.62,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,51582.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,30152.16,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,1879000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,3413000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,10402000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,4693000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,3752000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,4326000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,6824000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,3297000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,6325000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,111.0,Wheat,2015,t,16178.06,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,111.0,Wheat,2016,t,20746.9,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,111.0,Wheat,2017,t,13614.11,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,111.0,Wheat,2018,t,35619.66,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,111.0,Wheat,2019,t,34844.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,111.0,Wheat,2020,t,19552.11,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,111.0,Wheat,2021,t,110688.99,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,111.0,Wheat,2022,t,198290.46,
Detailed trade matrix,792,Türkiye,368,Iraq,Export quantity,111.0,Wheat,2023,t,301095.83,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,111.0,Wheat,2015,USD,6991000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,111.0,Wheat,2016,USD,8122000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,111.0,Wheat,2017,USD,4531000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,111.0,Wheat,2018,USD,11636000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,111.0,Wheat,2019,USD,16255000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,111.0,Wheat,2020,USD,8346000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,111.0,Wheat,2021,USD,35939000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,111.0,Wheat,2022,USD,78789000.0,
Detailed trade matrix,792,Türkiye,368,Iraq,Export value,111.0,Wheat,2023,USD,92328000.0,
Detailed trade matrix,792,Türkiye,376,Israel,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,368.21,
Detailed trade matrix,792,Türkiye,376,Israel,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,22.0,
Detailed trade matrix,792,Türkiye,376,Israel,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,14096.63,
Detailed trade matrix,792,Türkiye,376,Israel,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,1248.53,
Detailed trade matrix,792,Türkiye,376,Israel,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,3096.25,
Detailed trade matrix,792,Türkiye,376,Israel,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,2328.57,
Detailed trade matrix,792,Türkiye,376,Israel,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,1436.2,
Detailed trade matrix,792,Türkiye,376,Israel,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,6427.35,
Detailed trade matrix,792,Türkiye,376,Israel,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,62000.0,
Detailed trade matrix,792,Türkiye,376,Israel,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,8000.0,
Detailed trade matrix,792,Türkiye,376,Israel,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,6017000.0,
Detailed trade matrix,792,Türkiye,376,Israel,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,382000.0,
Detailed trade matrix,792,Türkiye,376,Israel,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,940000.0,
Detailed trade matrix,792,Türkiye,376,Israel,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,793000.0,
Detailed trade matrix,792,Türkiye,376,Israel,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,596000.0,
Detailed trade matrix,792,Türkiye,376,Israel,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,USD,2014000.0,
Detailed trade matrix,792,Türkiye,376,Israel,Export quantity,111.0,Wheat,2021,t,0.01,
Detailed trade matrix,792,Türkiye,376,Israel,Export quantity,111.0,Wheat,2022,t,0.01,
Detailed trade matrix,792,Türkiye,376,Israel,Export value,111.0,Wheat,2021,USD,0.0,
Detailed trade matrix,792,Türkiye,376,Israel,Export value,111.0,Wheat,2022,USD,0.0,
Detailed trade matrix,792,Türkiye,392,Japan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,0.07,
Detailed trade matrix,792,Türkiye,392,Japan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,0.0,
Detailed trade matrix,792,Türkiye,392,Japan,Export quantity,111.0,Wheat,2015,t,80.0,
Detailed trade matrix,792,Türkiye,392,Japan,Export quantity,111.0,Wheat,2016,t,20.0,
Detailed trade matrix,792,Türkiye,392,Japan,Export quantity,111.0,Wheat,2020,t,0.16,
Detailed trade matrix,792,Türkiye,392,Japan,Export quantity,111.0,Wheat,2021,t,0.42,
Detailed trade matrix,792,Türkiye,392,Japan,Export value,111.0,Wheat,2015,USD,75000.0,
Detailed trade matrix,792,Türkiye,392,Japan,Export value,111.0,Wheat,2016,USD,13000.0,
Detailed trade matrix,792,Türkiye,392,Japan,Export value,111.0,Wheat,2020,USD,0.0,
Detailed trade matrix,792,Türkiye,392,Japan,Export value,111.0,Wheat,2021,USD,0.0,
Detailed trade matrix,792,Türkiye,400,Jordan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,23.0,
Detailed trade matrix,792,Türkiye,400,Jordan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,10712.72,
Detailed trade matrix,792,Türkiye,400,Jordan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,4476.8,
Detailed trade matrix,792,Türkiye,400,Jordan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,2716.69,
Detailed trade matrix,792,Türkiye,400,Jordan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,102.4,
Detailed trade matrix,792,Türkiye,400,Jordan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,5000.0,
Detailed trade matrix,792,Türkiye,400,Jordan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,1439000.0,
Detailed trade matrix,792,Türkiye,400,Jordan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,610000.0,
Detailed trade matrix,792,Türkiye,400,Jordan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,616000.0,
Detailed trade matrix,792,Türkiye,400,Jordan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,USD,6000.0,
Detailed trade matrix,792,Türkiye,400,Jordan,Export quantity,111.0,Wheat,2023,t,24.12,
Detailed trade matrix,792,Türkiye,400,Jordan,Export value,111.0,Wheat,2023,USD,16000.0,
Detailed trade matrix,792,Türkiye,398,Kazakhstan,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,22.2,
Detailed trade matrix,792,Türkiye,398,Kazakhstan,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,USD,6000.0,
Detailed trade matrix,792,Türkiye,398,Kazakhstan,Export quantity,111.0,Wheat,2018,t,22.0,
Detailed trade matrix,792,Türkiye,398,Kazakhstan,Export quantity,111.0,Wheat,2020,t,3.0,
Detailed trade matrix,792,Türkiye,398,Kazakhstan,Export quantity,111.0,Wheat,2021,t,10.0,
Detailed trade matrix,792,Türkiye,398,Kazakhstan,Export quantity,111.0,Wheat,2023,t,51.14,
Detailed trade matrix,792,Türkiye,398,Kazakhstan,Export value,111.0,Wheat,2018,USD,8000.0,
Detailed trade matrix,792,Türkiye,398,Kazakhstan,Export value,111.0,Wheat,2020,USD,1000.0,
Detailed trade matrix,792,Türkiye,398,Kazakhstan,Export value,111.0,Wheat,2021,USD,5000.0,
Detailed trade matrix,792,Türkiye,398,Kazakhstan,Export value,111.0,Wheat,2023,USD,26000.0,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,t,10.3,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,t,2.4,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,t,629.33,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,t,1248.41,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,t,2426.44,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,t,7421.62,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2021,t,6430.36,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2022,t,3367.78,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export quantity,1253.02,"Onions and shallots, dry (excluding dehydrated)",2023,t,202.44,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,USD,8000.0,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,USD,2000.0,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,USD,144000.0,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,USD,320000.0,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,USD,824000.0,
Detailed trade matrix,792,Türkiye,414,Kuwait,Export value,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,USD,1935000.0,
